unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,intersection_street_1,intersection_street_2,address_type,city,facility_type,status,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane_,y_coordinate_state_plane_,park_facility_name,park_borough,latitude,longitude,location,incident_address,street_name,cross_street_1,cross_street_2,landmark
45307343,2020-01-03T14:13:00.000,2020-01-06T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Missed,3A Sweeping/Missed,Sidewalk,11226,,,BLOCKFACE,BROOKLYN,DSNY Garage,Closed,2020-01-06T12:00:00.000,14 BROOKLYN,BROOKLYN,995581,172589,Unspecified,BROOKLYN,40.64038629845539,-73.95917179887256,"{'type': 'Point', 'coordinates': [-73.95917179887256, 40.64038629845539]}",OCEAN AVENUE,OCEAN AVENUE,DORCHESTER ROAD,DITMAS AVENUE,
45300122,2020-01-02T14:53:00.000,2020-01-07T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Missed,3A Sweeping/Missed,Sidewalk,11207,,,BLOCKFACE,BROOKLYN,DSNY Garage,Closed,2020-01-07T12:00:00.000,05 BROOKLYN,BROOKLYN,1015973,183685,Unspecified,BROOKLYN,40.670792801322484,-73.8856425903548,"{'type': 'Point', 'coordinates': [-73.8856425903548, 40.670792801322484]}",SUTTER AVENUE,SUTTER AVENUE,JEROME STREET,WARWICK STREET,
45290472,2020-01-02T13:37:00.000,2020-01-07T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Missed,3A Sweeping/Missed,Sidewalk,,,,,,N/A,Closed,2020-01-07T12:00:00.000,03 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,
45297773,2020-01-02T13:08:00.000,2020-01-07T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Missed,3A Sweeping/Missed,Sidewalk,10025,RIVERSIDE DRIVE,WEST 97 STREET,INTERSECTION,NEW YORK,DSNY Garage,Closed,2020-01-07T12:00:00.000,07 MANHATTAN,MANHATTAN,991395,229487,Unspecified,MANHATTAN,40.79656194579685,-73.97419452293997,"{'type': 'Point', 'coordinates': [-73.97419452293997, 40.79656194579685]}",,,,,
45298838,2020-01-02T12:18:00.000,2020-01-03T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Missed,3A Sweeping/Missed,Sidewalk,11209,76 STREET,NARROWS AVENUE,INTERSECTION,BROOKLYN,N/A,Closed,2020-01-03T12:00:00.000,10 BROOKLYN,BROOKLYN,974222,169775,Unspecified,BROOKLYN,40.63266403960301,-74.0361290107966,"{'type': 'Point', 'coordinates': [-74.0361290107966, 40.63266403960301]}",,,,,
45515596,2020-01-31T11:02:00.000,2020-02-05T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,11236,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-05T12:00:00.000,18 BROOKLYN,BROOKLYN,1010881,172680,Unspecified,BROOKLYN,40.64060328539399,-73.90404204942007,"{'type': 'Point', 'coordinates': [-73.90404204942007, 40.64060328539399]}",1191 EAST   92 STREET,EAST   92 STREET,,,
45520520,2020-01-31T08:07:00.000,2020-02-06T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,11101,,,BLOCKFACE,Long Island City,DSNY Garage,Closed,2020-02-06T12:00:00.000,01 QUEENS,QUEENS,1006222,214547,Unspecified,QUEENS,40.755531162519,-73.92069296619917,"{'type': 'Point', 'coordinates': [-73.92069296619917, 40.755531162519]}",41 STREET,41 STREET,34 AVENUE,35 AVENUE,
45506629,2020-01-30T13:02:00.000,2020-01-31T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,,,,,,DSNY Garage,Closed,2020-01-31T12:00:00.000,07 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,
45508327,2020-01-29T19:11:00.000,2020-01-30T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,11223,EAST 10 STREET,AVENUE P,INTERSECTION,BROOKLYN,DSNY Garage,Closed,2020-01-30T12:00:00.000,12 BROOKLYN,BROOKLYN,994420,161474,Unspecified,BROOKLYN,40.60987936586834,-73.96337189514817,"{'type': 'Point', 'coordinates': [-73.96337189514817, 40.60987936586834]}",,,,,
45499692,2020-01-29T08:30:00.000,2020-02-04T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,11236,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-04T12:00:00.000,18 BROOKLYN,BROOKLYN,1008310,171662,Unspecified,BROOKLYN,40.637816451649286,-73.91330960959922,"{'type': 'Point', 'coordinates': [-73.91330960959922, 40.637816451649286]}",702 EAST   82 STREET,EAST   82 STREET,GLENWOOD ROAD,FLATLANDS AVENUE,
45488673,2020-01-27T16:34:00.000,2020-01-28T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,11218,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-01-28T12:00:00.000,14 BROOKLYN,BROOKLYN,992721,175715,Unspecified,BROOKLYN,40.648969691470306,-73.96947311089909,"{'type': 'Point', 'coordinates': [-73.96947311089909, 40.648969691470306]}",1110 CATON AVENUE,CATON AVENUE,EAST 11 STREET,EAST 12 STREET,
45491761,2020-01-27T15:21:00.000,2020-01-28T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,10468,GRAND AVENUE,WEST 184 STREET,INTERSECTION,BRONX,DSNY Garage,Closed,2020-01-28T12:00:00.000,07 BRONX,BRONX,1010703,253057,Unspecified,BRONX,40.86121810718746,-73.90436724095719,"{'type': 'Point', 'coordinates': [-73.90436724095719, 40.86121810718746]}",,,,,
45480885,2020-01-27T03:03:00.000,2020-01-27T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,10451,EAST 144 STREET,PARK AVENUE,INTERSECTION,BRONX,DSNY Garage,Closed,2020-01-27T12:00:00.000,01 BRONX,BRONX,1004559,236620,Unspecified,BRONX,40.81611960688223,-73.9266287609211,"{'type': 'Point', 'coordinates': [-73.9266287609211, 40.81611960688223]}",,,,,
45435139,2020-01-21T11:58:00.000,2020-01-23T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,11224,ATLANTIC AVENUE,BEACH 40 STREET,INTERSECTION,BROOKLYN,DSNY Garage,Closed,2020-01-23T12:00:00.000,13 BROOKLYN,BROOKLYN,982502,148433,Unspecified,BROOKLYN,40.57409009993591,-74.0062921946514,"{'type': 'Point', 'coordinates': [-74.0062921946514, 40.57409009993591]}",,,,,
45441699,2020-01-21T11:02:00.000,2020-01-23T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,11236,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-01-23T12:00:00.000,17 BROOKLYN,BROOKLYN,1006422,176332,Unspecified,BROOKLYN,40.65063951799414,-73.92009689463693,"{'type': 'Point', 'coordinates': [-73.92009689463693, 40.65063951799414]}",27 EAST   88 STREET,EAST   88 STREET,RALPH AVENUE,AVENUE A,
45441700,2020-01-21T08:51:00.000,2020-01-22T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,11223,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-01-22T12:00:00.000,11 BROOKLYN,BROOKLYN,989789,159553,Unspecified,BROOKLYN,40.6046107189676,-73.98005240332766,"{'type': 'Point', 'coordinates': [-73.98005240332766, 40.6046107189676]}",1747 WEST    7 STREET,WEST    7 STREET,KINGS HIGHWAY,HIGHLAWN AVENUE,
45392751,2020-01-14T20:30:00.000,2020-01-21T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,,49 STREET,19 AVENUE,INTERSECTION,,DSNY Garage,Closed,2020-01-21T12:00:00.000,12 BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,,,,,
45395797,2020-01-14T14:43:00.000,2020-01-15T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,11369,,,ADDRESS,East Elmhurst,N/A,Closed,2020-01-15T12:00:00.000,03 QUEENS,QUEENS,1017206,215526,Unspecified,QUEENS,40.75818414780282,-73.88104191008564,"{'type': 'Point', 'coordinates': [-73.88104191008564, 40.75818414780282]}",87-01 32 AVENUE,32 AVENUE,,,
45386184,2020-01-14T13:22:00.000,2020-01-21T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,10032,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-01-21T12:00:00.000,12 MANHATTAN,MANHATTAN,998640,244374,Unspecified,MANHATTAN,40.83741374767316,-73.94799596210474,"{'type': 'Point', 'coordinates': [-73.94799596210474, 40.83741374767316]}",159-00 RIVERSIDE DRIVE WEST,RIVERSIDE DRIVE WEST,,,
45384200,2020-01-14T12:09:00.000,2020-01-15T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,10472,,,ADDRESS,BRONX,DSNY Garage,Closed,2020-01-15T12:00:00.000,09 BRONX,BRONX,1021463,241056,Unspecified,BRONX,40.828240122638825,-73.86553439203881,"{'type': 'Point', 'coordinates': [-73.86553439203881, 40.828240122638825]}",1109 BEACH AVENUE,BEACH AVENUE,WATSON AVENUE,GLEASON AVENUE,
45389320,2020-01-14T11:46:00.000,2020-01-17T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,11373,,,ADDRESS,Elmhurst,N/A,Closed,2020-01-17T12:00:00.000,04 QUEENS,QUEENS,1018696,209650,Unspecified,QUEENS,40.742050347630204,-73.8756937064956,"{'type': 'Point', 'coordinates': [-73.8756937064956, 40.742050347630204]}",46-07 90 STREET,90 STREET,,,
45387295,2020-01-14T08:17:00.000,2020-01-16T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,10456,EAST 169 STREET,FINDLAY AVENUE,INTERSECTION,BRONX,N/A,Closed,2020-01-16T12:00:00.000,04 BRONX,BRONX,1008823,243401,Unspecified,BRONX,40.83472068188072,-73.91119919107675,"{'type': 'Point', 'coordinates': [-73.91119919107675, 40.83472068188072]}",,,,,
45384197,2020-01-13T15:37:00.000,2020-01-15T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,10021,,,BLOCKFACE,NEW YORK,DSNY Garage,Closed,2020-01-15T12:00:00.000,08 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,EAST   69 STREET,EAST   69 STREET,1 AVENUE,2 AVENUE,
45374409,2020-01-13T12:50:00.000,2020-01-14T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,11234,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-01-14T12:00:00.000,18 BROOKLYN,BROOKLYN,1005122,170960,Unspecified,BROOKLYN,40.63589769802652,-73.92479843185205,"{'type': 'Point', 'coordinates': [-73.92479843185205, 40.63589769802652]}",910 EAST   54 STREET,EAST   54 STREET,,,
45352445,2020-01-08T13:59:00.000,2020-01-13T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,11372,,,ADDRESS,Jackson Heights,N/A,Closed,2020-01-13T12:00:00.000,03 QUEENS,QUEENS,1014590,213424,Unspecified,QUEENS,40.752424060970704,-73.89049410737644,"{'type': 'Point', 'coordinates': [-73.89049410737644, 40.752424060970704]}",34-26 76 STREET,76 STREET,,,
45341395,2020-01-08T13:54:00.000,2020-01-09T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,10467,,,ADDRESS,BRONX,DSNY Garage,Closed,2020-01-09T12:00:00.000,12 BRONX,BRONX,1020105,257620,Unspecified,BRONX,40.87370896028707,-73.87035280377573,"{'type': 'Point', 'coordinates': [-73.87035280377573, 40.87370896028707]}",3308 BRONX BOULEVARD,BRONX BOULEVARD,,,
45341339,2020-01-08T09:40:00.000,2020-01-13T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,10014,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-01-13T12:00:00.000,02 MANHATTAN,MANHATTAN,982520,207989,Unspecified,MANHATTAN,40.73755822927727,-74.00624267889779,"{'type': 'Point', 'coordinates': [-74.00624267889779, 40.73755822927727]}",327 WEST   12 STREET,WEST   12 STREET,HUDSON STREET,GREENWICH STREET,
45328979,2020-01-07T13:04:00.000,2020-01-08T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,10469,,,ADDRESS,BRONX,DSNY Garage,Closed,2020-01-08T12:00:00.000,12 BRONX,BRONX,1023927,257475,Unspecified,BRONX,40.87329462697691,-73.856533811949,"{'type': 'Point', 'coordinates': [-73.856533811949, 40.87329462697691]}",3310 LURTING AVENUE,LURTING AVENUE,,,
45327854,2020-01-07T12:45:00.000,2020-01-08T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,10469,,,BLOCKFACE,BRONX,DSNY Garage,Closed,2020-01-08T12:00:00.000,12 BRONX,BRONX,1023380,256425,Unspecified,BRONX,40.87041514451364,-73.85851781204413,"{'type': 'Point', 'coordinates': [-73.85851781204413, 40.87041514451364]}",PAULDING AVENUE,PAULDING AVENUE,BURKE AVENUE,ADEE AVENUE,
45328961,2020-01-07T09:13:00.000,2020-01-11T12:00:00.000,DSNY,Department of Sanitation,Sweeping/Inadequate,3B Sweeping/Inadequate,Sidewalk,10459,,,ADDRESS,BRONX,DSNY Garage,Closed,2020-01-11T12:00:00.000,02 BRONX,BRONX,1012614,240278,Unspecified,BRONX,40.826137586269006,-73.89751266056,"{'type': 'Point', 'coordinates': [-73.89751266056, 40.826137586269006]}",865 EAST  167 STREET,EAST  167 STREET,REV JAMES A POLITE AVENUE,HALL PLACE,
45514044,2020-01-31T23:54:00.000,2020-02-04T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10023,,,ADDRESS,NEW YORK,,Closed,2020-02-04T00:00:00.000,07 MANHATTAN,MANHATTAN,990060,223471,Unspecified,MANHATTAN,40.780050617330566,-73.97902132353312,"{'type': 'Point', 'coordinates': [-73.97902132353312, 40.780050617330566]}",148 WEST   75 STREET,WEST   75 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,
45515046,2020-01-31T23:53:00.000,2020-02-02T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11203,,,ADDRESS,BROOKLYN,,Closed,2020-02-02T00:00:00.000,17 BROOKLYN,BROOKLYN,1003700,172364,Unspecified,BROOKLYN,40.639754613821864,-73.92991783157132,"{'type': 'Point', 'coordinates': [-73.92991783157132, 40.639754613821864]}",4907 FOSTER AVENUE,FOSTER AVENUE,EAST 49 STREET,UTICA AVENUE,
45514064,2020-01-31T23:46:00.000,2020-02-08T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11422,,,ADDRESS,Rosedale,,Closed,2020-02-08T00:00:00.000,13 QUEENS,QUEENS,1058082,178560,Unspecified,QUEENS,40.65647484362557,-73.73390175187706,"{'type': 'Point', 'coordinates': [-73.73390175187706, 40.65647484362557]}",255-04 147 ROAD,147 ROAD,WELLER LANE,257 STREET,
45517107,2020-01-31T23:46:00.000,2020-02-07T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11361,,,ADDRESS,Bayside,,Closed,2020-02-07T00:00:00.000,11 QUEENS,QUEENS,1044681,216752,Unspecified,QUEENS,40.76140409423698,-73.78185735279914,"{'type': 'Point', 'coordinates': [-73.78185735279914, 40.76140409423698]}",39-26 203 STREET,203 STREET,DEAD END,42 AVENUE,
45517112,2020-01-31T23:45:00.000,2020-02-06T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11234,,,ADDRESS,BROOKLYN,,Closed,2020-02-06T00:00:00.000,18 BROOKLYN,BROOKLYN,1003510,167509,Unspecified,BROOKLYN,40.62642908737328,-73.93061629478562,"{'type': 'Point', 'coordinates': [-73.93061629478562, 40.62642908737328]}",1896 SCHENECTADY AVENUE,SCHENECTADY AVENUE,AVENUE J,AVENUE K,
45520017,2020-01-31T23:45:00.000,2020-02-04T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11216,,,ADDRESS,BROOKLYN,,Closed,2020-02-04T00:00:00.000,08 BROOKLYN,BROOKLYN,996485,184499,Unspecified,BROOKLYN,40.67307543038406,-73.95589287094623,"{'type': 'Point', 'coordinates': [-73.95589287094623, 40.67307543038406]}",683 STERLING PLACE,STERLING PLACE,FRANKLIN AVENUE,BEDFORD AVENUE,
45520037,2020-01-31T23:32:00.000,2020-02-02T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10021,,,ADDRESS,NEW YORK,,Closed,2020-02-02T00:00:00.000,08 MANHATTAN,MANHATTAN,996612,219330,Unspecified,MANHATTAN,40.768677924108864,-73.95537106347697,"{'type': 'Point', 'coordinates': [-73.95537106347697, 40.768677924108864]}",1369 1 AVENUE,1 AVENUE,EAST 73 STREET,EAST 74 STREET,
45518107,2020-01-31T23:30:00.000,2020-02-02T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11213,,,ADDRESS,BROOKLYN,,Closed,2020-02-02T00:00:00.000,08 BROOKLYN,BROOKLYN,1000214,184471,Unspecified,BROOKLYN,40.67299263763126,-73.94244990968228,"{'type': 'Point', 'coordinates': [-73.94244990968228, 40.67299263763126]}",1070 PARK PLACE,PARK PLACE,BROOKLYN AVENUE,KINGSTON AVENUE,
45514053,2020-01-31T23:16:00.000,2020-02-02T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10306,,,ADDRESS,STATEN ISLAND,,Closed,2020-02-02T00:00:00.000,03 STATEN ISLAND,STATEN ISLAND,946735,142461,Unspecified,STATEN ISLAND,40.55761893896811,-74.13500776941868,"{'type': 'Point', 'coordinates': [-74.13500776941868, 40.55761893896811]}",2180 SOUTH RAILROAD AVENUE,SOUTH RAILROAD AVENUE,SPRATT AVENUE,JUSTIN AVENUE,
45520018,2020-01-31T23:06:00.000,2020-02-06T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11432,,,ADDRESS,Jamaica,,Closed,2020-02-06T00:00:00.000,08 QUEENS,QUEENS,1036973,199826,Unspecified,QUEENS,40.71499585406148,-73.80981410184994,"{'type': 'Point', 'coordinates': [-73.80981410184994, 40.71499585406148]}",150-40 COOLIDGE AVENUE,COOLIDGE AVENUE,150 STREET,PARSONS BOULEVARD,
45518108,2020-01-31T23:05:00.000,2020-02-11T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10306,,,ADDRESS,STATEN ISLAND,,Closed,2020-02-11T00:00:00.000,03 STATEN ISLAND,STATEN ISLAND,946980,146060,Unspecified,STATEN ISLAND,40.56749852031732,-74.13414590727142,"{'type': 'Point', 'coordinates': [-74.13414590727142, 40.56749852031732]}",168 WOLVERINE STREET,WOLVERINE STREET,WILDER AVENUE,THOMAS STREET,
45518038,2020-01-31T23:04:00.000,2020-02-04T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11223,,,ADDRESS,BROOKLYN,,Closed,2020-02-04T00:00:00.000,11 BROOKLYN,BROOKLYN,988841,158092,Unspecified,BROOKLYN,40.60060111293596,-73.98346742797226,"{'type': 'Point', 'coordinates': [-73.98346742797226, 40.60060111293596]}",63 AVENUE S,AVENUE S,WEST 12 STREET,WEST 11 STREET,
45519082,2020-01-31T23:04:00.000,2020-02-14T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10014,,,ADDRESS,NEW YORK,,Closed,2020-02-14T00:00:00.000,02 MANHATTAN,MANHATTAN,983304,205957,Unspecified,MANHATTAN,40.73198100861379,-74.0034133410126,"{'type': 'Point', 'coordinates': [-74.0034133410126, 40.73198100861379]}",285 BLEECKER STREET,BLEECKER STREET,JONES STREET,7 AVENUE SOUTH,
45515054,2020-01-31T22:58:00.000,2020-02-04T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10312,,,ADDRESS,STATEN ISLAND,,Closed,2020-02-04T00:00:00.000,03 STATEN ISLAND,STATEN ISLAND,940697,134848,Unspecified,STATEN ISLAND,40.53669513212732,-74.15668807888365,"{'type': 'Point', 'coordinates': [-74.15668807888365, 40.53669513212732]}",111 RIDGECREST AVENUE,RIDGECREST AVENUE,HILLTOP ROAD,PARK ROAD,
45519015,2020-01-31T22:47:00.000,2020-02-02T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11221,,,ADDRESS,BROOKLYN,,Closed,2020-02-02T00:00:00.000,03 BROOKLYN,BROOKLYN,1003323,190652,Unspecified,BROOKLYN,40.689951920154535,-73.93122449947433,"{'type': 'Point', 'coordinates': [-73.93122449947433, 40.689951920154535]}",745 LEXINGTON AVENUE,LEXINGTON AVENUE,STUYVESANT AVENUE,MALCOLM X BOULEVARD,
45519054,2020-01-31T22:44:00.000,2020-02-02T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10035,,,ADDRESS,NEW YORK,,Closed,2020-02-02T00:00:00.000,11 MANHATTAN,MANHATTAN,1003323,229548,Unspecified,MANHATTAN,40.796711678964975,-73.9311142036903,"{'type': 'Point', 'coordinates': [-73.9311142036903, 40.796711678964975]}",524 EAST  119 STREET,EAST  119 STREET,PLEASANT AVENUE,DEAD END,
45515055,2020-01-31T22:42:00.000,2020-02-05T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11203,,,ADDRESS,BROOKLYN,,Closed,2020-02-05T00:00:00.000,09 BROOKLYN,BROOKLYN,1001479,178968,Unspecified,BROOKLYN,40.65788575660571,-73.93790365947531,"{'type': 'Point', 'coordinates': [-73.93790365947531, 40.65788575660571]}",685 WINTHROP STREET,WINTHROP STREET,ALBANY AVENUE,TROY AVENUE,
45518045,2020-01-31T22:42:00.000,2020-02-05T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11385,,,ADDRESS,Ridgewood,,Closed,2020-02-05T00:00:00.000,05 QUEENS,QUEENS,1008825,195307,Unspecified,QUEENS,40.7027152398014,-73.91136781688802,"{'type': 'Point', 'coordinates': [-73.91136781688802, 40.7027152398014]}",1691 GROVE STREET,GROVE STREET,GROVE STREET,CYPRESS AVENUE,
45516108,2020-01-31T22:35:00.000,2020-02-02T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10458,,,ADDRESS,BRONX,,Closed,2020-02-02T00:00:00.000,06 BRONX,BRONX,1015289,250327,Unspecified,BRONX,40.853710147846265,-73.88780061386686,"{'type': 'Point', 'coordinates': [-73.88780061386686, 40.853710147846265]}",618 CRESCENT AVENUE,CRESCENT AVENUE,HUGHES AVENUE,HUGHES AVENUE,
45516048,2020-01-31T22:28:00.000,2020-02-02T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10462,,,ADDRESS,BRONX,,Closed,2020-02-02T00:00:00.000,10 BRONX,BRONX,1025236,244833,Unspecified,BRONX,40.83859018228062,-73.85187796534332,"{'type': 'Point', 'coordinates': [-73.85187796534332, 40.83859018228062]}",2310 STEARNS STREET,STEARNS STREET,GLOVER STREET,PARKER STREET,
45517100,2020-01-31T22:28:00.000,2020-02-02T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11236,,,ADDRESS,BROOKLYN,,Closed,2020-02-02T00:00:00.000,18 BROOKLYN,BROOKLYN,1011830,172440,Unspecified,BROOKLYN,40.6399416329506,-73.90062355625132,"{'type': 'Point', 'coordinates': [-73.90062355625132, 40.6399416329506]}",1265 EAST   94 STREET,EAST   94 STREET,AVENUE J,AVENUE K,
45514046,2020-01-31T22:09:00.000,2020-02-05T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11366,,,ADDRESS,Fresh Meadows,,Closed,2020-02-05T00:00:00.000,08 QUEENS,QUEENS,1037466,203369,Unspecified,QUEENS,40.72471756079417,-73.8080077133927,"{'type': 'Point', 'coordinates': [-73.8080077133927, 40.72471756079417]}",160-29 76 ROAD,76 ROAD,160 STREET,162 STREET,
