year_month,Complaint Type,BoroCd,complaint_count
2024-11,Sweeping Complaint,316,18
2024-11,Sweeping Complaint,317,38
2024-11,Sweeping Complaint,318,31
2024-11,Sweeping Complaint,401,25
2024-11,Sweeping Complaint,402,21
2024-11,Sweeping Complaint,403,24
2024-11,Sweeping Complaint,404,8
2024-11,Sweeping Complaint,405,41
2024-11,Sweeping Complaint,406,5
2024-11,Sweeping Complaint,408,7
2024-11,Sweeping Complaint,409,2
2024-11,Sweeping Complaint,412,18
2024-11,Sweeping Complaint,413,1
2024-11,Sweeping Complaint,414,7
2024-11,Sweeping Complaint,501,1
2024-12,Basket Complaint,107,1
2024-12,Basket Complaint,108,3
2024-12,Basket Complaint,110,2
2024-12,Basket Complaint,111,2
2024-12,Basket Complaint,203,1
2024-12,Basket Complaint,204,2
2024-12,Basket Complaint,205,1
2024-12,Basket Complaint,206,1
2024-12,Basket Complaint,208,3
2024-12,Basket Complaint,210,1
2024-12,Basket Complaint,301,2
2024-12,Basket Complaint,302,1
2024-12,Basket Complaint,304,1
2024-12,Basket Complaint,305,1
2024-12,Basket Complaint,306,1
2024-12,Basket Complaint,307,1
2024-12,Basket Complaint,309,1
2024-12,Basket Complaint,311,5
2024-12,Basket Complaint,312,2
2024-12,Basket Complaint,315,4
2024-12,Basket Complaint,317,3
2024-12,Basket Complaint,318,2
2024-12,Basket Complaint,403,1
2024-12,Basket Complaint,407,2
2024-12,Basket Complaint,410,1
2024-12,Basket Complaint,411,1
2024-12,Basket Complaint,412,2
2024-12,Basket Complaint,414,1
2024-12,Basket Complaint,501,3
2024-12,Basket Complaint,502,2
2024-12,Basket Complaint,595,1
2024-12,Litter Basket Request,101,8
2024-12,Litter Basket Request,102,11
2024-12,Litter Basket Request,103,1
2024-12,Litter Basket Request,104,2
2024-12,Litter Basket Request,105,2
2024-12,Litter Basket Request,106,8
2024-12,Litter Basket Request,107,14
2024-12,Litter Basket Request,108,10
2024-12,Litter Basket Request,110,11
2024-12,Litter Basket Request,111,14
2024-12,Litter Basket Request,112,14
2024-12,Litter Basket Request,201,5
2024-12,Litter Basket Request,202,1
2024-12,Litter Basket Request,203,1
2024-12,Litter Basket Request,205,1
2024-12,Litter Basket Request,206,2
2024-12,Litter Basket Request,207,2
2024-12,Litter Basket Request,208,4
2024-12,Litter Basket Request,209,1
2024-12,Litter Basket Request,210,3
2024-12,Litter Basket Request,211,1
2024-12,Litter Basket Request,212,4
2024-12,Litter Basket Request,301,4
2024-12,Litter Basket Request,302,4
2024-12,Litter Basket Request,303,2
2024-12,Litter Basket Request,304,7
2024-12,Litter Basket Request,305,2
2024-12,Litter Basket Request,306,11
2024-12,Litter Basket Request,307,6
2024-12,Litter Basket Request,308,3
2024-12,Litter Basket Request,309,6
2024-12,Litter Basket Request,310,2
2024-12,Litter Basket Request,311,5
2024-12,Litter Basket Request,312,7
2024-12,Litter Basket Request,313,1
2024-12,Litter Basket Request,314,5
2024-12,Litter Basket Request,316,3
2024-12,Litter Basket Request,317,6
2024-12,Litter Basket Request,318,3
2024-12,Litter Basket Request,401,15
2024-12,Litter Basket Request,402,4
2024-12,Litter Basket Request,403,1
2024-12,Litter Basket Request,404,8
2024-12,Litter Basket Request,405,2
2024-12,Litter Basket Request,407,1
2024-12,Litter Basket Request,408,3
2024-12,Litter Basket Request,409,1
2024-12,Litter Basket Request,411,3
2024-12,Litter Basket Request,412,2
2024-12,Litter Basket Request,413,4
2024-12,Litter Basket Request,414,4
2024-12,Litter Basket Request,501,3
2024-12,Litter Basket Request,502,3
2024-12,Litter Basket Request,503,2
2024-12,Missing Collection,101,12
2024-12,Missing Collection,102,50
2024-12,Missing Collection,103,43
2024-12,Missing Collection,104,34
2024-12,Missing Collection,105,18
2024-12,Missing Collection,106,38
2024-12,Missing Collection,107,55
2024-12,Missing Collection,108,98
2024-12,Missing Collection,109,16
2024-12,Missing Collection,110,46
2024-12,Missing Collection,111,9
2024-12,Missing Collection,112,43
2024-12,Missing Collection,201,23
2024-12,Missing Collection,202,22
2024-12,Missing Collection,203,15
2024-12,Missing Collection,204,37
2024-12,Missing Collection,205,16
2024-12,Missing Collection,206,19
2024-12,Missing Collection,207,23
2024-12,Missing Collection,208,39
2024-12,Missing Collection,209,20
2024-12,Missing Collection,210,75
2024-12,Missing Collection,211,35
2024-12,Missing Collection,212,93
2024-12,Missing Collection,301,100
2024-12,Missing Collection,302,35
2024-12,Missing Collection,303,72
2024-12,Missing Collection,304,11
2024-12,Missing Collection,305,79
2024-12,Missing Collection,306,89
2024-12,Missing Collection,307,74
2024-12,Missing Collection,308,44
2024-12,Missing Collection,309,34
2024-12,Missing Collection,310,57
2024-12,Missing Collection,311,112
2024-12,Missing Collection,312,95
2024-12,Missing Collection,313,9
2024-12,Missing Collection,314,64
2024-12,Missing Collection,315,106
2024-12,Missing Collection,316,22
2024-12,Missing Collection,317,71
2024-12,Missing Collection,318,117
2024-12,Missing Collection,401,107
2024-12,Missing Collection,402,52
2024-12,Missing Collection,403,105
2024-12,Missing Collection,404,15
2024-12,Missing Collection,405,85
2024-12,Missing Collection,406,24
2024-12,Missing Collection,407,65
2024-12,Missing Collection,408,90
2024-12,Missing Collection,409,54
2024-12,Missing Collection,410,73
2024-12,Missing Collection,411,68
2024-12,Missing Collection,412,151
2024-12,Missing Collection,413,96
2024-12,Missing Collection,414,75
2024-12,Missing Collection,501,187
2024-12,Missing Collection,502,151
2024-12,Missing Collection,503,228
2024-12,Sweeping Complaint,101,2
2024-12,Sweeping Complaint,102,5
2024-12,Sweeping Complaint,103,8
2024-12,Sweeping Complaint,104,3
2024-12,Sweeping Complaint,106,4
2024-12,Sweeping Complaint,107,6
2024-12,Sweeping Complaint,108,10
2024-12,Sweeping Complaint,109,2
2024-12,Sweeping Complaint,110,17
2024-12,Sweeping Complaint,111,5
2024-12,Sweeping Complaint,112,13
2024-12,Sweeping Complaint,201,12
2024-12,Sweeping Complaint,202,1
2024-12,Sweeping Complaint,203,2
2024-12,Sweeping Complaint,204,9
2024-12,Sweeping Complaint,205,6
2024-12,Sweeping Complaint,206,6
2024-12,Sweeping Complaint,207,7
2024-12,Sweeping Complaint,208,3
2024-12,Sweeping Complaint,209,11
2024-12,Sweeping Complaint,210,6
2024-12,Sweeping Complaint,211,5
2024-12,Sweeping Complaint,212,10
2024-12,Sweeping Complaint,301,34
2024-12,Sweeping Complaint,302,17
2024-12,Sweeping Complaint,303,28
2024-12,Sweeping Complaint,304,4
2024-12,Sweeping Complaint,305,46
2024-12,Sweeping Complaint,306,27
2024-12,Sweeping Complaint,307,20
2024-12,Sweeping Complaint,308,11
2024-12,Sweeping Complaint,309,7
2024-12,Sweeping Complaint,310,9
2024-12,Sweeping Complaint,311,21
2024-12,Sweeping Complaint,312,21
2024-12,Sweeping Complaint,313,8
2024-12,Sweeping Complaint,314,25
2024-12,Sweeping Complaint,315,15
2024-12,Sweeping Complaint,316,9
2024-12,Sweeping Complaint,317,13
2024-12,Sweeping Complaint,318,17
2024-12,Sweeping Complaint,401,20
2024-12,Sweeping Complaint,402,9
2024-12,Sweeping Complaint,403,7
2024-12,Sweeping Complaint,404,5
2024-12,Sweeping Complaint,405,14
2024-12,Sweeping Complaint,406,3
2024-12,Sweeping Complaint,407,1
2024-12,Sweeping Complaint,408,3
2024-12,Sweeping Complaint,409,7
2024-12,Sweeping Complaint,412,5
2024-12,Sweeping Complaint,413,1
2024-12,Sweeping Complaint,414,3
2024-12,Sweeping Complaint,503,1
2025-01,Basket Complaint,102,1
2025-01,Basket Complaint,104,1
2025-01,Basket Complaint,112,1
2025-01,Basket Complaint,204,2
2025-01,Basket Complaint,210,1
2025-01,Basket Complaint,302,1
2025-01,Basket Complaint,304,1
2025-01,Basket Complaint,306,4
2025-01,Basket Complaint,307,1
2025-01,Basket Complaint,310,1
2025-01,Basket Complaint,315,2
2025-01,Basket Complaint,316,2
2025-01,Basket Complaint,403,1
2025-01,Basket Complaint,407,1
2025-01,Basket Complaint,413,3
2025-01,Basket Complaint,414,1
2025-01,Basket Complaint,501,3
2025-01,Basket Complaint,503,1
2025-01,Litter Basket Request,101,4
2025-01,Litter Basket Request,102,11
2025-01,Litter Basket Request,103,1
2025-01,Litter Basket Request,104,2
2025-01,Litter Basket Request,105,5
2025-01,Litter Basket Request,106,17
2025-01,Litter Basket Request,107,15
2025-01,Litter Basket Request,108,13
2025-01,Litter Basket Request,109,1
2025-01,Litter Basket Request,110,5
2025-01,Litter Basket Request,111,6
2025-01,Litter Basket Request,112,18
2025-01,Litter Basket Request,164,2
2025-01,Litter Basket Request,201,1
2025-01,Litter Basket Request,203,1
2025-01,Litter Basket Request,204,5
2025-01,Litter Basket Request,208,6
2025-01,Litter Basket Request,209,2
2025-01,Litter Basket Request,210,2
2025-01,Litter Basket Request,211,3
2025-01,Litter Basket Request,301,4
2025-01,Litter Basket Request,302,5
2025-01,Litter Basket Request,303,5
2025-01,Litter Basket Request,304,19
2025-01,Litter Basket Request,305,7
2025-01,Litter Basket Request,306,13
2025-01,Litter Basket Request,307,5
2025-01,Litter Basket Request,308,4
2025-01,Litter Basket Request,309,3
2025-01,Litter Basket Request,310,11
2025-01,Litter Basket Request,311,7
2025-01,Litter Basket Request,312,3
2025-01,Litter Basket Request,314,8
2025-01,Litter Basket Request,315,8
2025-01,Litter Basket Request,316,2
2025-01,Litter Basket Request,317,1
2025-01,Litter Basket Request,318,4
2025-01,Litter Basket Request,401,5
2025-01,Litter Basket Request,402,1
2025-01,Litter Basket Request,404,3
2025-01,Litter Basket Request,405,5
2025-01,Litter Basket Request,406,2
2025-01,Litter Basket Request,407,1
2025-01,Litter Basket Request,408,2
2025-01,Litter Basket Request,409,1
2025-01,Litter Basket Request,410,3
2025-01,Litter Basket Request,411,5
2025-01,Litter Basket Request,412,24
2025-01,Litter Basket Request,413,1
2025-01,Litter Basket Request,414,1
2025-01,Litter Basket Request,501,7
2025-01,Litter Basket Request,502,5
2025-01,Litter Basket Request,503,9
2025-01,Missing Collection,101,9
2025-01,Missing Collection,102,55
2025-01,Missing Collection,103,30
2025-01,Missing Collection,104,37
2025-01,Missing Collection,105,19
2025-01,Missing Collection,106,40
2025-01,Missing Collection,107,27
2025-01,Missing Collection,108,88
2025-01,Missing Collection,109,15
2025-01,Missing Collection,110,45
2025-01,Missing Collection,111,27
2025-01,Missing Collection,112,25
2025-01,Missing Collection,201,21
2025-01,Missing Collection,202,20
2025-01,Missing Collection,203,20
2025-01,Missing Collection,204,7
2025-01,Missing Collection,205,12
2025-01,Missing Collection,206,17
2025-01,Missing Collection,207,9
2025-01,Missing Collection,208,30
2025-01,Missing Collection,209,32
2025-01,Missing Collection,210,52
2025-01,Missing Collection,211,35
2025-01,Missing Collection,212,67
2025-01,Missing Collection,301,124
2025-01,Missing Collection,302,40
2025-01,Missing Collection,303,82
2025-01,Missing Collection,304,16
2025-01,Missing Collection,305,58
2025-01,Missing Collection,306,87
2025-01,Missing Collection,307,67
2025-01,Missing Collection,308,26
2025-01,Missing Collection,309,44
2025-01,Missing Collection,310,47
2025-01,Missing Collection,311,88
2025-01,Missing Collection,312,78
2025-01,Missing Collection,313,17
2025-01,Missing Collection,314,33
2025-01,Missing Collection,315,67
2025-01,Missing Collection,316,13
2025-01,Missing Collection,317,39
2025-01,Missing Collection,318,46
2025-01,Missing Collection,401,87
2025-01,Missing Collection,402,27
2025-01,Missing Collection,403,83
2025-01,Missing Collection,404,7
2025-01,Missing Collection,405,91
2025-01,Missing Collection,406,38
2025-01,Missing Collection,407,43
2025-01,Missing Collection,408,49
2025-01,Missing Collection,409,26
2025-01,Missing Collection,410,42
2025-01,Missing Collection,411,55
2025-01,Missing Collection,412,97
2025-01,Missing Collection,413,61
2025-01,Missing Collection,414,60
2025-01,Missing Collection,501,193
2025-01,Missing Collection,502,98
2025-01,Missing Collection,503,226
2025-01,Sweeping Complaint,102,1
2025-01,Sweeping Complaint,103,6
2025-01,Sweeping Complaint,106,4
2025-01,Sweeping Complaint,107,6
2025-01,Sweeping Complaint,108,1
2025-01,Sweeping Complaint,110,18
2025-01,Sweeping Complaint,111,1
2025-01,Sweeping Complaint,112,8
2025-01,Sweeping Complaint,201,12
2025-01,Sweeping Complaint,202,1
2025-01,Sweeping Complaint,203,2
2025-01,Sweeping Complaint,204,7
2025-01,Sweeping Complaint,205,4
2025-01,Sweeping Complaint,207,7
2025-01,Sweeping Complaint,208,4
2025-01,Sweeping Complaint,209,5
2025-01,Sweeping Complaint,210,5
2025-01,Sweeping Complaint,211,5
2025-01,Sweeping Complaint,212,4
2025-01,Sweeping Complaint,301,23
2025-01,Sweeping Complaint,302,7
2025-01,Sweeping Complaint,303,16
2025-01,Sweeping Complaint,304,15
2025-01,Sweeping Complaint,305,31
2025-01,Sweeping Complaint,306,19
2025-01,Sweeping Complaint,307,8
2025-01,Sweeping Complaint,308,8
2025-01,Sweeping Complaint,309,5
2025-01,Sweeping Complaint,310,11
2025-01,Sweeping Complaint,311,19
2025-01,Sweeping Complaint,312,10
2025-01,Sweeping Complaint,313,10
2025-01,Sweeping Complaint,314,16
2025-01,Sweeping Complaint,315,20
2025-01,Sweeping Complaint,316,3
2025-01,Sweeping Complaint,317,16
2025-01,Sweeping Complaint,318,9
2025-01,Sweeping Complaint,401,15
2025-01,Sweeping Complaint,402,3
2025-01,Sweeping Complaint,403,6
2025-01,Sweeping Complaint,404,5
2025-01,Sweeping Complaint,405,9
2025-01,Sweeping Complaint,407,4
2025-01,Sweeping Complaint,408,5
2025-01,Sweeping Complaint,409,2
2025-01,Sweeping Complaint,410,1
2025-01,Sweeping Complaint,412,10
2025-01,Sweeping Complaint,413,2
2025-01,Sweeping Complaint,414,5
2025-01,Sweeping Complaint,501,1
2025-02,Basket Complaint,102,2
2025-02,Basket Complaint,106,1
2025-02,Basket Complaint,107,2
2025-02,Basket Complaint,108,1
2025-02,Basket Complaint,110,1
2025-02,Basket Complaint,112,2
2025-02,Basket Complaint,202,1
2025-02,Basket Complaint,207,1
2025-02,Basket Complaint,211,1
2025-02,Basket Complaint,302,2
2025-02,Basket Complaint,304,1
2025-02,Basket Complaint,306,2
2025-02,Basket Complaint,307,1
2025-02,Basket Complaint,311,2
2025-02,Basket Complaint,312,1
2025-02,Basket Complaint,315,3
2025-02,Basket Complaint,401,9
2025-02,Basket Complaint,407,1
2025-02,Basket Complaint,412,1
2025-02,Basket Complaint,501,1
2025-02,Basket Complaint,502,2
2025-02,Basket Complaint,503,3
2025-02,Litter Basket Request,101,3
2025-02,Litter Basket Request,102,10
2025-02,Litter Basket Request,103,1
2025-02,Litter Basket Request,104,5
2025-02,Litter Basket Request,105,7
2025-02,Litter Basket Request,106,10
2025-02,Litter Basket Request,107,34
2025-02,Litter Basket Request,108,5
2025-02,Litter Basket Request,109,1
2025-02,Litter Basket Request,110,1
2025-02,Litter Basket Request,111,3
2025-02,Litter Basket Request,112,19
2025-02,Litter Basket Request,201,3
2025-02,Litter Basket Request,204,1
2025-02,Litter Basket Request,208,1
2025-02,Litter Basket Request,210,3
2025-02,Litter Basket Request,212,3
2025-02,Litter Basket Request,301,6
2025-02,Litter Basket Request,302,3
2025-02,Litter Basket Request,303,7
2025-02,Litter Basket Request,304,4
2025-02,Litter Basket Request,305,1
2025-02,Litter Basket Request,306,13
2025-02,Litter Basket Request,307,11
2025-02,Litter Basket Request,308,2
2025-02,Litter Basket Request,309,7
2025-02,Litter Basket Request,310,5
2025-02,Litter Basket Request,311,4
2025-02,Litter Basket Request,312,7
2025-02,Litter Basket Request,314,3
2025-02,Litter Basket Request,315,3
2025-02,Litter Basket Request,316,3
2025-02,Litter Basket Request,317,5
2025-02,Litter Basket Request,318,1
2025-02,Litter Basket Request,401,15
2025-02,Litter Basket Request,402,4
2025-02,Litter Basket Request,403,3
2025-02,Litter Basket Request,404,3
2025-02,Litter Basket Request,405,2
2025-02,Litter Basket Request,407,1
2025-02,Litter Basket Request,408,3
2025-02,Litter Basket Request,409,1
2025-02,Litter Basket Request,411,1
2025-02,Litter Basket Request,412,22
2025-02,Litter Basket Request,413,2
2025-02,Litter Basket Request,414,3
2025-02,Litter Basket Request,480,1
2025-02,Litter Basket Request,501,3
2025-02,Missing Collection,101,16
2025-02,Missing Collection,102,37
2025-02,Missing Collection,103,9
2025-02,Missing Collection,104,27
2025-02,Missing Collection,105,10
2025-02,Missing Collection,106,35
2025-02,Missing Collection,107,28
2025-02,Missing Collection,108,46
2025-02,Missing Collection,109,11
2025-02,Missing Collection,110,27
2025-02,Missing Collection,111,11
2025-02,Missing Collection,112,14
2025-02,Missing Collection,201,9
2025-02,Missing Collection,202,7
2025-02,Missing Collection,203,11
2025-02,Missing Collection,204,16
2025-02,Missing Collection,205,5
2025-02,Missing Collection,206,7
2025-02,Missing Collection,207,7
2025-02,Missing Collection,208,16
2025-02,Missing Collection,209,18
2025-02,Missing Collection,210,32
2025-02,Missing Collection,211,18
2025-02,Missing Collection,212,43
2025-02,Missing Collection,301,64
2025-02,Missing Collection,302,30
2025-02,Missing Collection,303,48
2025-02,Missing Collection,304,11
2025-02,Missing Collection,305,24
2025-02,Missing Collection,306,48
2025-02,Missing Collection,307,43
2025-02,Missing Collection,308,29
2025-02,Missing Collection,309,19
2025-02,Missing Collection,310,29
2025-02,Missing Collection,311,49
2025-02,Missing Collection,312,55
2025-02,Missing Collection,313,11
2025-02,Missing Collection,314,33
2025-02,Missing Collection,315,59
2025-02,Missing Collection,316,10
2025-02,Missing Collection,317,38
2025-02,Missing Collection,318,42
2025-02,Missing Collection,401,49
2025-02,Missing Collection,402,27
2025-02,Missing Collection,403,43
2025-02,Missing Collection,404,9
2025-02,Missing Collection,405,46
2025-02,Missing Collection,406,20
2025-02,Missing Collection,407,52
2025-02,Missing Collection,408,53
2025-02,Missing Collection,409,19
2025-02,Missing Collection,410,42
2025-02,Missing Collection,411,39
2025-02,Missing Collection,412,61
2025-02,Missing Collection,413,34
2025-02,Missing Collection,414,47
2025-02,Missing Collection,501,174
2025-02,Missing Collection,502,63
2025-02,Missing Collection,503,145
2025-02,Sweeping Complaint,103,5
2025-02,Sweeping Complaint,104,1
