year_month,Complaint Type,census_tract_id,complaint_count
2010-01,Missing Collection,36061014500,2
2010-01,Missing Collection,36061014601,1
2010-01,Missing Collection,36061014602,1
2010-01,Missing Collection,36061014900,1
2010-01,Missing Collection,36061015001,1
2010-01,Missing Collection,36061015002,2
2010-01,Missing Collection,36061015301,1
2010-01,Missing Collection,36061015302,1
2010-01,Missing Collection,36061015700,2
2010-01,Missing Collection,36061015801,1
2010-01,Missing Collection,36061015802,2
2010-01,Missing Collection,36061016001,1
2010-01,Missing Collection,36061016100,4
2010-01,Missing Collection,36061016500,2
2010-01,Missing Collection,36061016700,2
2010-01,Missing Collection,36061017000,1
2010-01,Missing Collection,36061017100,2
2010-01,Missing Collection,36061017200,3
2010-01,Missing Collection,36061017300,1
2010-01,Missing Collection,36061017500,1
2010-01,Missing Collection,36061017700,1
2010-01,Missing Collection,36061017900,1
2010-01,Missing Collection,36061018100,1
2010-01,Missing Collection,36061018400,2
2010-01,Missing Collection,36061018900,1
2010-01,Missing Collection,36061019600,1
2010-01,Missing Collection,36061019900,1
2010-01,Missing Collection,36061020102,2
2010-01,Missing Collection,36061020500,1
2010-01,Missing Collection,36061021100,2
2010-01,Missing Collection,36061021500,2
2010-01,Missing Collection,36061021600,2
2010-01,Missing Collection,36061021800,3
2010-01,Missing Collection,36061022000,2
2010-01,Missing Collection,36061022102,2
2010-01,Missing Collection,36061022200,5
2010-01,Missing Collection,36061022400,1
2010-01,Missing Collection,36061022600,2
2010-01,Missing Collection,36061022700,1
2010-01,Missing Collection,36061023501,1
2010-01,Missing Collection,36061023600,1
2010-01,Missing Collection,36061023900,4
2010-01,Missing Collection,36061024200,1
2010-01,Missing Collection,36061024500,1
2010-01,Missing Collection,36061025300,1
2010-01,Missing Collection,36061026500,3
2010-01,Missing Collection,36061027300,2
2010-01,Missing Collection,36061027900,1
2010-01,Missing Collection,36061029300,1
2010-01,Missing Collection,36061031704,1
2010-01,Missing Collection,36081000103,1
2010-01,Missing Collection,36081000200,1
2010-01,Missing Collection,36081000600,1
2010-01,Missing Collection,36081000702,1
2010-01,Missing Collection,36081000800,2
2010-01,Missing Collection,36081001000,4
2010-01,Missing Collection,36081001600,1
2010-01,Missing Collection,36081002000,1
2010-01,Missing Collection,36081002500,2
2010-01,Missing Collection,36081003100,2
2010-01,Missing Collection,36081003301,2
2010-01,Missing Collection,36081003800,1
2010-01,Missing Collection,36081003900,2
2010-01,Missing Collection,36081004001,2
2010-01,Missing Collection,36081004002,1
2010-01,Missing Collection,36081004300,2
2010-01,Missing Collection,36081004401,2
2010-01,Missing Collection,36081004700,1
2010-01,Missing Collection,36081005200,1
2010-01,Missing Collection,36081005300,2
2010-01,Missing Collection,36081005400,3
2010-01,Missing Collection,36081005500,1
2010-01,Missing Collection,36081005800,1
2010-01,Missing Collection,36081005900,3
2010-01,Missing Collection,36081006201,1
2010-01,Missing Collection,36081006202,3
2010-01,Missing Collection,36081006300,3
2010-01,Missing Collection,36081006502,2
2010-01,Missing Collection,36081006900,1
2010-01,Missing Collection,36081007100,1
2010-01,Missing Collection,36081007900,1
2010-01,Missing Collection,36081008500,1
2010-01,Missing Collection,36081008800,1
2010-01,Missing Collection,36081009400,3
2010-01,Missing Collection,36081009500,3
2010-01,Missing Collection,36081009700,4
2010-01,Missing Collection,36081010600,3
2010-01,Missing Collection,36081010800,1
2010-01,Missing Collection,36081011100,1
2010-01,Missing Collection,36081011200,1
2010-01,Missing Collection,36081011500,1
2010-01,Missing Collection,36081011700,2
2010-01,Missing Collection,36081012200,4
2010-01,Missing Collection,36081012301,2
2010-01,Missing Collection,36081012500,1
2010-01,Missing Collection,36081013000,1
2010-01,Missing Collection,36081013200,1
2010-01,Missing Collection,36081013600,1
2010-01,Missing Collection,36081013700,1
2010-01,Missing Collection,36081014300,1
2010-01,Missing Collection,36081014400,1
2010-01,Missing Collection,36081014500,2
2010-01,Missing Collection,36081014800,1
2010-01,Missing Collection,36081014900,4
2010-01,Missing Collection,36081015000,1
2010-01,Missing Collection,36081015100,1
2010-01,Missing Collection,36081015300,1
2010-01,Missing Collection,36081015500,1
2010-01,Missing Collection,36081015801,2
2010-01,Missing Collection,36081015802,1
2010-01,Missing Collection,36081016100,1
2010-01,Missing Collection,36081016300,1
2010-01,Missing Collection,36081016400,2
2010-01,Missing Collection,36081016600,3
2010-01,Missing Collection,36081016800,2
2010-01,Missing Collection,36081017000,2
2010-01,Missing Collection,36081017400,1
2010-01,Missing Collection,36081018101,2
2010-01,Missing Collection,36081018300,5
2010-01,Missing Collection,36081018402,1
2010-01,Missing Collection,36081018700,1
2010-01,Missing Collection,36081018800,1
2010-01,Missing Collection,36081019400,4
2010-01,Missing Collection,36081019800,3
2010-01,Missing Collection,36081020400,2
2010-01,Missing Collection,36081020600,1
2010-01,Missing Collection,36081021400,1
2010-01,Missing Collection,36081021900,1
2010-01,Missing Collection,36081022001,1
2010-01,Missing Collection,36081023200,1
2010-01,Missing Collection,36081024000,1
2010-01,Missing Collection,36081024500,1
2010-01,Missing Collection,36081024700,1
2010-01,Missing Collection,36081025402,1
2010-01,Missing Collection,36081025700,1
2010-01,Missing Collection,36081025800,4
2010-01,Missing Collection,36081026400,2
2010-01,Missing Collection,36081026600,1
2010-01,Missing Collection,36081026700,3
2010-01,Missing Collection,36081026901,3
2010-01,Missing Collection,36081026902,2
2010-01,Missing Collection,36081027400,2
2010-01,Missing Collection,36081027500,1
2010-01,Missing Collection,36081027900,1
2010-01,Missing Collection,36081028000,1
2010-01,Missing Collection,36081028300,1
2010-01,Missing Collection,36081028400,3
2010-01,Missing Collection,36081028802,1
2010-01,Missing Collection,36081029100,1
2010-01,Missing Collection,36081029400,4
2010-01,Missing Collection,36081030600,5
2010-01,Missing Collection,36081031700,1
2010-01,Missing Collection,36081032000,3
2010-01,Missing Collection,36081032800,1
2010-01,Missing Collection,36081032900,2
2010-01,Missing Collection,36081033000,8
2010-01,Missing Collection,36081033401,3
2010-01,Missing Collection,36081033405,2
2010-01,Missing Collection,36081033700,2
2010-01,Missing Collection,36081034700,1
2010-01,Missing Collection,36081035200,3
2010-01,Missing Collection,36081035700,2
2010-01,Missing Collection,36081035800,4
2010-01,Missing Collection,36081036300,4
2010-01,Missing Collection,36081036500,1
2010-01,Missing Collection,36081036600,3
2010-01,Missing Collection,36081036800,2
2010-01,Missing Collection,36081037300,2
2010-01,Missing Collection,36081037900,2
2010-01,Missing Collection,36081038400,2
2010-01,Missing Collection,36081039400,3
2010-01,Missing Collection,36081040000,3
2010-01,Missing Collection,36081040301,3
2010-01,Missing Collection,36081040702,1
2010-01,Missing Collection,36081040901,1
2010-01,Missing Collection,36081040902,1
2010-01,Missing Collection,36081041400,5
2010-01,Missing Collection,36081041500,1
2010-01,Missing Collection,36081042400,4
2010-01,Missing Collection,36081042700,2
2010-01,Missing Collection,36081043200,1
2010-01,Missing Collection,36081043900,2
2010-01,Missing Collection,36081044000,4
2010-01,Missing Collection,36081044400,2
2010-01,Missing Collection,36081044602,1
2010-01,Missing Collection,36081044800,3
2010-01,Missing Collection,36081045400,1
2010-01,Missing Collection,36081046300,1
2010-01,Missing Collection,36081046700,4
2010-01,Missing Collection,36081046800,1
2010-01,Missing Collection,36081047200,2
2010-01,Missing Collection,36081047300,1
2010-01,Missing Collection,36081047600,1
2010-01,Missing Collection,36081047801,3
2010-01,Missing Collection,36081047802,2
2010-01,Missing Collection,36081047900,1
2010-01,Missing Collection,36081048100,2
2010-01,Missing Collection,36081048200,1
2010-01,Missing Collection,36081048400,1
2010-01,Missing Collection,36081048500,2
2010-01,Missing Collection,36081049500,1
2010-01,Missing Collection,36081049600,3
2010-01,Missing Collection,36081049900,3
2010-01,Missing Collection,36081050000,1
2010-01,Missing Collection,36081050201,1
2010-01,Missing Collection,36081050202,1
2010-01,Missing Collection,36081050400,1
2010-01,Missing Collection,36081050700,3
2010-01,Missing Collection,36081051100,1
2010-01,Missing Collection,36081051300,1
2010-01,Missing Collection,36081051600,1
2010-01,Missing Collection,36081051700,1
2010-01,Missing Collection,36081052100,1
2010-01,Missing Collection,36081052500,2
2010-01,Missing Collection,36081052600,1
2010-01,Missing Collection,36081053000,1
2010-01,Missing Collection,36081053401,1
2010-01,Missing Collection,36081053901,1
2010-01,Missing Collection,36081054200,4
2010-01,Missing Collection,36081054500,1
2010-01,Missing Collection,36081054800,1
2010-01,Missing Collection,36081054900,2
2010-01,Missing Collection,36081055200,2
2010-01,Missing Collection,36081055300,1
2010-01,Missing Collection,36081055400,2
2010-01,Missing Collection,36081055500,1
2010-01,Missing Collection,36081055600,1
2010-01,Missing Collection,36081055700,1
2010-01,Missing Collection,36081056400,1
2010-01,Missing Collection,36081056500,1
2010-01,Missing Collection,36081056700,4
2010-01,Missing Collection,36081056800,1
2010-01,Missing Collection,36081057700,2
2010-01,Missing Collection,36081057900,1
2010-01,Missing Collection,36081058000,4
2010-01,Missing Collection,36081058100,4
2010-01,Missing Collection,36081058200,1
2010-01,Missing Collection,36081058300,3
2010-01,Missing Collection,36081058500,6
2010-01,Missing Collection,36081059100,4
2010-01,Missing Collection,36081059300,1
2010-01,Missing Collection,36081059502,5
2010-01,Missing Collection,36081059900,2
2010-01,Missing Collection,36081060000,1
2010-01,Missing Collection,36081060100,3
2010-01,Missing Collection,36081060300,3
2010-01,Missing Collection,36081061000,1
2010-01,Missing Collection,36081061301,3
2010-01,Missing Collection,36081061400,4
2010-01,Missing Collection,36081061900,1
2010-01,Missing Collection,36081062100,1
2010-01,Missing Collection,36081062200,6
2010-01,Missing Collection,36081062300,1
2010-01,Missing Collection,36081062600,1
2010-01,Missing Collection,36081063302,1
2010-01,Missing Collection,36081063700,1
2010-01,Missing Collection,36081063800,5
2010-01,Missing Collection,36081063900,1
2010-01,Missing Collection,36081064500,1
2010-01,Missing Collection,36081064600,3
2010-01,Missing Collection,36081065401,1
2010-01,Missing Collection,36081065600,3
2010-01,Missing Collection,36081065702,1
2010-01,Missing Collection,36081065703,2
2010-01,Missing Collection,36081065900,1
2010-01,Missing Collection,36081066000,2
2010-01,Missing Collection,36081066100,1
2010-01,Missing Collection,36081066301,2
2010-01,Missing Collection,36081066401,1
2010-01,Missing Collection,36081066402,2
2010-01,Missing Collection,36081068000,5
2010-01,Missing Collection,36081068700,3
2010-01,Missing Collection,36081069000,1
2010-01,Missing Collection,36081069400,2
2010-01,Missing Collection,36081069702,2
2010-01,Missing Collection,36081070300,1
2010-01,Missing Collection,36081070700,2
2010-01,Missing Collection,36081070900,1
2010-01,Missing Collection,36081071100,2
2010-01,Missing Collection,36081071304,1
2010-01,Missing Collection,36081071305,1
2010-01,Missing Collection,36081071702,1
2010-01,Missing Collection,36081072300,8
2010-01,Missing Collection,36081072900,1
2010-01,Missing Collection,36081073700,1
2010-01,Missing Collection,36081074100,1
2010-01,Missing Collection,36081074700,3
2010-01,Missing Collection,36081074900,4
2010-01,Missing Collection,36081075702,3
2010-01,Missing Collection,36081076901,2
2010-01,Missing Collection,36081077500,1
2010-01,Missing Collection,36081077902,7
2010-01,Missing Collection,36081077904,7
2010-01,Missing Collection,36081077906,3
2010-01,Missing Collection,36081077907,1
2010-01,Missing Collection,36081077908,1
2010-01,Missing Collection,36081078800,1
2010-01,Missing Collection,36081079701,3
2010-01,Missing Collection,36081079702,1
2010-01,Missing Collection,36081079900,2
2010-01,Missing Collection,36081080900,4
2010-01,Missing Collection,36081084000,2
2010-01,Missing Collection,36081085500,1
2010-01,Missing Collection,36081085900,1
2010-01,Missing Collection,36081086100,1
2010-01,Missing Collection,36081086300,1
2010-01,Missing Collection,36081086400,1
2010-01,Missing Collection,36081086500,3
2010-01,Missing Collection,36081088400,5
2010-01,Missing Collection,36081088902,3
2010-01,Missing Collection,36081088903,3
2010-01,Missing Collection,36081089201,8
2010-01,Missing Collection,36081091900,2
2010-01,Missing Collection,36081092200,1
2010-01,Missing Collection,36081092500,1
2010-01,Missing Collection,36081092900,2
2010-01,Missing Collection,36081093900,2
2010-01,Missing Collection,36081094203,1
2010-01,Missing Collection,36081094500,3
2010-01,Missing Collection,36081094700,1
2010-01,Missing Collection,36081095400,3
2010-01,Missing Collection,36081096400,1
2010-01,Missing Collection,36081097300,2
2010-01,Missing Collection,36081098100,1
2010-01,Missing Collection,36081099200,1
2010-01,Missing Collection,36081099703,1
2010-01,Missing Collection,36081099801,4
2010-01,Missing Collection,36081099802,1
2010-01,Missing Collection,36081100801,1
2010-01,Missing Collection,36081100803,2
2010-01,Missing Collection,36081100804,2
2010-01,Missing Collection,36081101002,2
2010-01,Missing Collection,36081101003,2
2010-01,Missing Collection,36081101004,4
2010-01,Missing Collection,36081101700,8
2010-01,Missing Collection,36081102900,1
2010-01,Missing Collection,36081103201,1
2010-01,Missing Collection,36081103202,3
2010-01,Missing Collection,36081103300,3
2010-01,Missing Collection,36081103900,6
2010-01,Missing Collection,36081104700,3
2010-01,Missing Collection,36081105900,6
2010-01,Missing Collection,36081109300,5
2010-01,Missing Collection,36081109700,1
2010-01,Missing Collection,36081109900,1
2010-01,Missing Collection,36081112300,1
2010-01,Missing Collection,36081113900,2
2010-01,Missing Collection,36081114100,4
2010-01,Missing Collection,36081114700,1
2010-01,Missing Collection,36081115500,1
2010-01,Missing Collection,36081115700,3
2010-01,Missing Collection,36081117500,2
2010-01,Missing Collection,36081118500,3
2010-01,Missing Collection,36081118700,3
2010-01,Missing Collection,36081118900,1
2010-01,Missing Collection,36081119500,1
2010-01,Missing Collection,36081120500,1
2010-01,Missing Collection,36081120701,2
2010-01,Missing Collection,36081121500,4
2010-01,Missing Collection,36081122300,4
2010-01,Missing Collection,36081122703,1
2010-01,Missing Collection,36081124100,2
2010-01,Missing Collection,36081125700,2
2010-01,Missing Collection,36081126500,3
2010-01,Missing Collection,36081126700,2
2010-01,Missing Collection,36081127700,1
2010-01,Missing Collection,36081129103,1
2010-01,Missing Collection,36081129104,1
2010-01,Missing Collection,36081130100,6
2010-01,Missing Collection,36081133300,2
2010-01,Missing Collection,36081136700,1
2010-01,Missing Collection,36081138501,3
2010-01,Missing Collection,36081138502,1
2010-01,Missing Collection,36081140300,1
2010-01,Missing Collection,36081140902,2
2010-01,Missing Collection,36081144100,3
2010-01,Missing Collection,36081144700,1
2010-01,Missing Collection,36081145101,2
2010-01,Missing Collection,36081145102,1
2010-01,Missing Collection,36081145900,1
2010-01,Missing Collection,36081146300,1
2010-01,Missing Collection,36081146700,1
2010-01,Missing Collection,36081147900,6
2010-01,Missing Collection,36081148300,2
2010-01,Missing Collection,36081150701,4
2010-01,Missing Collection,36081150702,1
2010-01,Missing Collection,36081152901,1
2010-01,Missing Collection,36081152902,1
2010-01,Missing Collection,36081155103,1
